500;2;0.003000;747;504;3;1;2;65.876155;65.876155;
3290500;4;39.453000;12109553;3343156;25906;411;25905;50.202828;50.209257;49.740654;
3300500;4;39.054000;12150393;3353522;25987;413;25986;50.200282;50.208061;49.653998;
3310500;4;39.003000;12190212;3363625;26065;414;26064;50.201436;50.208776;49.682478;
3320500;4;39.137000;12230031;3373728;26143;415;26142;50.202583;50.209492;49.710820;
3330500;4;39.479000;12269850;3383833;26222;416;26221;50.201867;50.208284;49.740921;
3340500;4;39.497000;12309669;3393936;26300;417;26299;50.203010;50.208997;49.768987;
3350500;4;41.698000;12350509;3404300;26380;419;26379;50.202338;50.209719;49.681557;
3360500;4;39.891000;12390328;3414405;26459;420;26458;50.201638;50.208525;49.711441;
3370500;4;40.002000;12430147;3424508;26537;421;26536;50.202763;50.209227;49.739314;
3380500;4;40.707000;12469966;3434611;26615;422;26614;50.203886;50.209929;49.767049;
3390500;4;42.158000;12509785;3444716;26693;424;26692;50.203150;50.210622;49.676931;
3400500;4;42.329000;12550625;3455080;26774;425;26773;50.202524;50.209457;49.710196;
3410500;4;39.795000;12590444;3465183;26852;426;26851;50.203638;50.210147;49.737739;
3420500;4;40.024000;12630263;3475286;26930;427;26929;50.204745;50.210834;49.765153;
3430500;4;40.252000;12670082;3485393;27009;429;27008;50.202213;50.209662;49.677940;
3440500;4;40.149000;12710922;3495755;27089;430;27088;50.203399;50.210367;49.708971;
3450500;4;40.245000;12750741;3505858;27167;431;27166;50.204492;50.211046;49.736196;
3460500;4;40.249000;12790560;3515963;27246;432;27245;50.203802;50.209884;49.765127;
3470500;4;40.357000;12830379;3526066;27324;433;27323;50.204888;50.210561;49.792096;
3480500;4;40.953000;12870198;3536171;27402;435;27401;50.204169;50.211235;49.704151;
3490500;4;41.232000;12911038;3546535;27483;436;27482;50.203556;50.210098;49.736503;
3500500;4;40.853000;12950857;3556638;27561;437;27560;50.204642;50.210773;49.763296;
3510500;4;41.011000;12990676;3566741;27639;438;27638;50.205714;50.211440;49.789961;
3520500;4;41.740000;13030495;3576846;27717;440;27716;50.205001;50.212104;49.703027;
3530500;4;42.026000;13070895;3587098;27797;441;27796;50.204603;50.211219;49.733230;
3540500;4;42.088000;13110714;3597201;27875;442;27874;50.205666;50.211879;49.759721;
3550500;4;42.243000;13150533;3607306;27954;443;27953;50.204989;50.210744;49.787874;
3560500;4;42.106000;13191373;3617670;28034;445;28033;50.204355;50.211417;49.705478;
3570500;4;41.514000;13231192;3627773;28112;446;28111;50.205418;50.212076;49.731794;
3580500;4;42.264000;13271011;3637876;28190;447;28189;50.206471;50.212726;49.757992;
3590500;4;42.883000;13310830;3647981;28269;448;28268;50.205796;50.211601;49.785834;
3600500;4;45.366000;13350649;3658084;28347;449;28346;50.206841;50.212249;49.811794;
3610500;4;44.636000;13391489;3668448;28427;451;28426;50.206215;50.212914;49.730386;
3620500;4;43.640000;13431308;3678553;28506;452;28505;50.205546;50.211793;49.758046;
3630500;4;42.022000;13471127;3688656;28584;453;28583;50.206584;50.212440;49.783838;
3640500;4;42.350000;13510946;3698759;28662;454;28661;50.207616;50.213078;49.809521;
3650500;4;42.895000;13551786;3709127;28743;457;28742;50.203556;50.211986;49.619959;
3660500;4;42.781000;13591605;3719230;28821;458;28820;50.204586;50.212623;49.645775;
3670500;4;42.861000;13631424;3729333;28899;459;28898;50.205615;50.213256;49.671474;
3680500;4;42.996000;13671243;3739438;28978;460;28977;50.204963;50.212157;49.698776;
3690500;4;43.305000;13711062;3749541;29056;461;29055;50.205986;50.212792;49.724248;
3700500;4;43.253000;13751902;3759905;29136;463;29135;50.205377;50.213434;49.645334;
3710500;4;43.495000;13791721;3770008;29214;464;29213;50.206389;50.214058;49.670761;
3720500;4;43.745000;13831540;3780113;29293;465;29292;50.205742;50.212969;49.697771;
3730500;4;43.643000;13871359;3790216;29371;466;29370;50.206751;50.213591;49.722971;
3740500;4;43.772000;13911178;3800321;29449;468;29448;50.206077;50.214214;49.641537;
3750500;4;44.093000;13952018;3810685;29530;469;29529;50.205505;50.213148;49.671741;
3760500;4;44.276000;13991837;3820788;29608;470;29607;50.206503;50.213764;49.696787;
3770500;4;44.342000;14031656;3830891;29686;471;29685;50.207496;50.214377;49.721725;
3780500;4;44.568000;14071475;3840998;29765;473;29764;50.205196;50.213304;49.642822;
3790500;4;44.594000;14112315;3851360;29845;474;29844;50.206255;50.213930;49.671045;
3800500;4;47.508000;14151914;3861406;29922;475;29921;50.208157;50.215489;49.694163;
3810500;4;46.848000;14191733;3871511;30001;476;30000;50.207516;50.214418;49.720498;
3820500;4;46.330000;14231552;3881614;30079;477;30078;50.208497;50.215025;49.745072;
3830500;4;45.458000;14272392;3891978;30159;479;30158;50.207898;50.215640;49.668712;
3840500;4;45.056000;14312211;3902083;30238;480;30237;50.207267;50.214581;49.694880;
3850500;4;49.064000;14352030;3912186;30316;481;30315;50.208237;50.215179;49.719299;
3860500;4;47.774000;14391849;3922289;30394;482;30393;50.209206;50.215774;49.743617;
3870500;4;46.379000;14431668;3932396;30473;484;30472;50.206955;50.214723;49.666428;
3880500;4;46.712000;14472508;3942758;30553;485;30552;50.207990;50.215335;49.693957;
3890500;4;46.380000;14512327;3952861;30631;486;30630;50.208952;50.215925;49.718126;
3900500;4;46.493000;14552146;3962964;30709;487;30708;50.209905;50.216512;49.742196;
3910500;4;46.286000;14591965;3973071;30788;489;30787;50.207675;50.215470;49.665800;
3920500;4;46.370000;14632805;3983433;30868;490;30867;50.208697;50.216073;49.693052;
3930500;4;46.246000;14672624;3993536;30946;491;30945;50.209644;50.216656;49.716980;
3940500;4;47.230000;14712443;4003641;31025;492;31024;50.209029;50.215620;49.742410;
3950500;4;47.083000;14752262;4013744;31103;493;31102;50.209970;50.216201;49.766137;
3960500;4;47.510000;14792081;4023849;31181;495;31180;50.209325;50.216779;49.688975;
3970500;4;46.962000;14832921;4034213;31262;496;31261;50.208773;50.215765;49.717440;
3980500;4;48.121000;14872740;4044316;31340;497;31339;50.209708;50.216341;49.741030;
3990500;4;48.239000;14912559;4054419;31418;498;31417;50.210642;50.216918;49.764521;
4000500;4;47.812000;14952378;4064526;31497;500;31496;50.208464;50.215898;49.689719;
4010500;4;48.439000;14993218;4074888;31577;501;31576;50.209453;50.216483;49.716320;
4020500;4;47.562000;15033037;4084991;31655;502;31654;50.210385;50.217051;49.739673;
4030500;4;47.487000;15072856;4095094;31733;503;31732;50.211308;50.217620;49.762933;
4040500;4;47.554000;15112675;4105201;31812;505;31811;50.209142;50.216605;49.688883;
4050500;4;47.725000;15152494;4115304;31890;506;31889;50.210063;50.217172;49.712106;
4060500;4;47.971000;15193334;4125666;31970;507;31969;50.211040;50.217747;49.738351;
4070500;4;48.232000;15233153;4135771;32049;508;32048;50.210437;50.216742;49.762936;
4080500;4;48.872000;15272977;4145874;32127;509;32126;50.211349;50.217302;49.785875;
4090500;4;49.162000;15312796;4155979;32205;511;32204;50.210721;50.217862;49.711060;
4100500;4;49.663000;15352615;4166084;32284;512;32283;50.210120;50.216861;49.735510;
4110500;4;53.000000;15393455;4176446;32364;513;32363;50.211089;50.217433;49.761398;
4120500;4;50.725000;15433274;4186549;32442;514;32441;50.211986;50.217985;49.784117;
4130500;4;49.955000;15473093;4196656;32521;516;32520;50.209873;50.216994;49.711563;
4140500;4;50.294000;15512912;4206759;32599;517;32598;50.210769;50.217545;49.734250;
4150500;4;50.269000;15553752;4217121;32679;518;32678;50.211727;50.218110;49.759890;
4160500;4;50.686000;15593571;4227224;32757;519;32756;50.212618;50.218656;49.782392;
4170500;4;51.083000;15633390;4237333;32836;522;32835;50.208989;50.217673;49.613619;
4180500;4;50.448000;15673209;4247436;32914;523;32913;50.209879;50.218216;49.636229;
4190500;4;50.593000;15713028;4257539;32992;524;32991;50.210768;50.218758;49.658752;
4200500;4;50.446000;15753868;4267903;33073;525;33072;50.210246;50.217795;49.685700;
4210500;4;50.768000;15793687;4278006;33151;526;33150;50.211130;50.218338;49.708043;
4220500;4;51.174000;15833506;4288111;33229;528;33228;50.210522;50.218875;49.635933;
4230500;4;51.390000;15873325;4298216;33308;529;33307;50.209939;50.217906;49.659742;
4240500;4;51.411000;15913144;4308319;33386;530;33385;50.210817;50.218441;49.681966;
4250500;4;51.668000;15953984;4318681;33466;531;33465;50.211749;50.218987;49.707075;
4260500;4;51.503000;15993803;4328788;33545;533;33544;50.209698;50.218024;49.637130;
4270500;4;51.631000;16033622;4338891;33623;534;33622;50.210574;50.218559;49.659229;
4280500;4;52.151000;16073441;4348994;33701;535;33700;50.211439;50.219088;49.681249;
4290500;4;52.131000;16114281;4359358;33782;536;33781;50.210923;50.218145;49.707601;
4300500;4;52.266000;16154100;4369463;33860;538;33859;50.210327;50.218672;49.636835;
4310500;4;52.169000;16193919;4379566;33938;539;33937;50.211187;50.219198;49.658730;
4320500;4;53.633000;16233738;4389669;34016;540;34015;50.212050;50.219724;49.680543;
4330500;4;53.524000;16273557;4399774;34095;541;34094;50.211477;50.218771;49.703733;
4340500;4;55.354000;16314397;4410136;34175;542;34174;50.212391;50.219309;49.728299;
4350500;4;55.502000;16354216;4420241;34253;544;34252;50.211799;50.219827;49.658239;
4360500;4;53.275000;16394035;4430346;34332;545;34331;50.211231;50.218885;49.681303;
4370500;4;53.590000;16434075;4440503;34410;546;34409;50.212688;50.220023;49.702835;
4380500;4;54.362000;16473894;4450608;34489;547;34488;50.212127;50.219084;49.725729;
4390500;4;54.160000;16513713;4460713;34567;549;34566;50.211537;50.219599;49.656321;
4400500;4;53.627000;16554553;4471075;34647;550;34646;50.212442;50.220127;49.680612;
4410500;4;53.821000;16594372;4481180;34726;551;34725;50.211876;50.219191;49.703381;
4420500;4;54.628000;16634191;4491283;34804;552;34803;50.212714;50.219705;49.724638;
4430500;4;54.971000;16674010;4501388;34882;554;34881;50.212131;50.220214;49.655861;
4440500;4;54.572000;16714850;4511752;34963;555;34962;50.211635;50.219300;49.681355;
4450500;4;54.898000;16754669;4521855;35041;556;35040;50.212464;50.219807;49.702499;
4460500;4;54.959000;16794488;4531958;35119;557;35118;50.213297;50.220315;49.723566;
4470500;4;54.545000;16834307;4542061;35197;558;35196;50.214119;50.220818;49.744561;
4480500;4;55.489000;16874126;4552168;35276;560;35275;50.212163;50.219898;49.677857;
4490500;4;55.760000;16914966;4562530;35356;561;35355;50.213042;50.220412;49.701632;
4500500;4;55.040000;16954785;4572633;35434;562;35433;50.213860;50.220911;49.722517;
4510500;4;55.865000;16994604;4582738;35513;563;35512;50.213309;50.219997;49.744724;
4520500;4;55.735000;17034423;4592843;35591;565;35590;50.212737;50.220495;49.677215;
4530500;4;55.614000;17075263;4603205;35671;566;35670;50.213610;50.221006;49.700781;
4540500;4;57.376000;17115082;4613310;35750;567;35749;50.213064;50.220098;49.722870;
4550500;4;58.155000;17154901;4623413;35828;568;35827;50.213872;50.220592;49.743493;
4560500;4;57.739000;17194720;4633518;35906;570;35905;50.213304;50.221084;49.676588;
4570500;4;56.326000;17234539;4643623;35985;571;35984;50.212762;50.220182;49.698564;
4580500;4;56.328000;17275379;4653985;36065;572;36064;50.213625;50.220688;49.721842;
4590500;4;57.185000;17315198;4664088;36143;573;36142;50.214425;50.221177;49.742287;
4600500;4;57.945000;17355017;4674193;36222;574;36221;50.213884;50.220280;49.764037;
4610500;4;60.901000;17394836;4684298;36300;576;36299;50.213319;50.220768;49.697755;
4620500;4;58.513000;17434655;4694401;36378;577;36377;50.214121;50.221253;49.718099;
4630500;4;57.343000;17475495;4704763;36458;578;36457;50.214969;50.221752;49.741104;
4640500;4;56.735000;17515314;4714868;36537;579;36536;50.214428;50.220858;49.762665;
4650500;4;57.740000;17555133;4724973;36615;581;36614;50.213873;50.221344;49.696956;
4660500;4;60.164000;17594952;4735076;36693;582;36692;50.214660;50.221824;49.717133;
4670500;4;57.072000;17635212;4745293;36773;583;36772;50.213967;50.220756;49.739939;
4680500;4;56.994000;17675031;4755396;36851;584;36850;50.214755;50.221236;49.759967;
4690500;4;57.467000;17715871;4765762;36931;587;36930;50.212897;50.221728;49.611371;
4700500;4;57.984000;17755690;4775865;37009;588;37008;50.213680;50.222203;49.631482;
4710500;4;57.661000;17795509;4785970;37088;589;37087;50.213153;50.221325;49.652862;
4720500;4;58.466000;17835328;4796073;37166;590;37165;50.213935;50.221799;49.672833;
4730500;4;58.653000;17875147;4806176;37244;591;37243;50.214714;50.222274;49.692737;
4740500;4;57.656000;17915987;4816542;37325;593;37324;50.212916;50.221410;49.632588;
4750500;4;61.580000;17955806;4826645;37403;594;37402;50.213694;50.221884;49.652462;
4760500;4;57.950000;17995625;4836748;37481;595;37480;50.214468;50.222353;49.672270;
4770500;4;58.812000;18035444;4846853;37560;596;37559;50.213946;50.221486;49.693330;
4780500;4;59.138000;18075263;4856958;37638;598;37637;50.213401;50.221953;49.629724;
4790500;4;58.843000;18116103;4867320;37718;599;37717;50.214225;50.222434;49.652069;
4800500;4;58.687000;18155922;4877425;37797;600;37796;50.213704;50.221569;49.673026;
4810500;4;60.635000;18195741;4887528;37875;601;37874;50.214470;50.222036;49.692598;
4820500;4;58.441000;18235560;4897633;37953;603;37952;50.213931;50.222499;49.629526;
4830500;4;58.533000;18276400;4907995;38033;604;38032;50.214748;50.222974;49.651683;
4840500;4;58.496000;18316219;4918100;38112;605;38111;50.214230;50.222115;49.672464;
4850500;4;59.237000;18356038;4928203;38190;606;38189;50.214992;50.222578;49.691874;
4860500;4;60.125000;18395857;4938306;38268;607;38267;50.215745;50.223036;49.711224;
4870500;4;59.364000;18435676;4948413;38347;609;38346;50.213942;50.222185;49.650008;
4880500;4;59.231000;18476516;4958775;38427;610;38426;50.214747;50.222653;49.671913;
4890500;4;59.838000;18516335;4968878;38505;611;38504;50.215496;50.223107;49.691169;
4900500;4;59.776000;18556154;4978983;38584;612;38583;50.214989;50.222262;49.711647;
4910500;4;59.616000;18595973;4989088;38662;614;38661;50.214456;50.222715;49.649645;
4920500;4;60.063000;18635792;4999191;38740;615;38739;50.215207;50.223170;49.668809;
4930500;4;59.767000;18676632;5009555;38821;616;38820;50.214750;50.222341;49.691752;
4940500;4;59.918000;18716451;5019658;38899;617;38898;50.215491;50.222792;49.710785;
4950500;4;60.814000;18756270;5029763;38977;619;38976;50.214964;50.223241;49.649288;
4960500;4;61.058000;18796089;5039866;39055;620;39054;50.215705;50.223691;49.668300;
4970500;4;60.453000;18836929;5050230;39136;621;39135;50.215251;50.222867;49.691057;
4980500;4;60.410000;18876388;5060241;39213;622;39212;50.216335;50.223685;49.708670;
4990500;4;61.226000;18916207;5070346;39292;623;39291;50.215833;50.222854;49.728757;
5000500;4;60.863000;18957047;5080710;39372;625;39371;50.215359;50.223309;49.670316;
5010500;4;60.964000;18996866;5090813;39450;626;39449;50.216092;50.223752;49.689109;
5020500;4;61.438000;19036685;5100918;39529;627;39528;50.215590;50.222925;49.709106;
5030500;4;61.304000;19076504;5111021;39607;628;39606;50.216316;50.223366;49.727777;
5040500;4;61.815000;19116323;5121126;39685;630;39684;50.215800;50.223809;49.667298;
5050500;4;61.611000;19157163;5131490;39766;631;39765;50.215352;50.222998;49.689698;
5060500;4;61.787000;19196982;5141593;39844;632;39843;50.216081;50.223437;49.708282;
5070500;4;62.087000;19236801;5151696;39922;633;39921;50.216800;50.223874;49.726807;
5080500;4;62.788000;19276620;5161799;40000;634;39999;50.217520;50.224313;49.745276;
5090500;4;62.194000;19317460;5172165;40081;636;40080;50.215843;50.223507;49.689035;
5100500;4;62.609000;19357279;5182268;40159;637;40158;50.216558;50.223941;49.707473;
5110500;4;62.169000;19397098;5192371;40237;638;40236;50.217271;50.224374;49.725854;
5120500;4;62.309000;19436917;5202476;40316;639;40315;50.216783;50.223562;49.745411;
5130500;4;62.525000;19476736;5212581;40394;641;40393;50.216269;50.223994;49.685922;
5140500;4;62.745000;19517576;5222943;40474;642;40473;50.217035;50.224437;49.706678;
5150500;4;62.724000;19557395;5233048;40553;643;40552;50.216540;50.223627;49.726146;
5160500;4;63.651000;19597214;5243151;40631;644;40630;50.217249;50.224059;49.744326;
5170500;4;66.188000;19637033;5253256;40709;646;40708;50.216741;50.224487;49.685296;
5180500;4;63.852000;19676852;5263361;40788;647;40787;50.216257;50.223684;49.704676;
5190500;4;65.040000;19717692;5273723;40868;648;40867;50.217009;50.224121;49.725213;
5200500;4;65.054000;19757511;5283826;40946;649;40945;50.217715;50.224549;49.743254;
5210500;4;63.945000;19797330;5293929;41024;650;41023;50.218412;50.224972;49.761240;
5220500;4;63.462000;19837149;5304038;41103;653;41102;50.215501;50.224175;49.626474;
5230500;4;64.659000;19877989;5314400;41183;654;41182;50.216249;50.224607;49.646939;
5240500;4;64.053000;19917808;5324503;41261;655;41260;50.216945;50.225031;49.664935;
5250500;4;64.674000;19957627;5334608;41340;656;41339;50.216460;50.224235;49.684077;
5260500;4;64.740000;19997446;5344713;41418;658;41417;50.215960;50.224658;49.626311;
5270500;4;64.150000;20037265;5354816;41496;659;41495;50.216652;50.225076;49.644231;
5280500;4;64.426000;20078105;5365180;41577;660;41576;50.216220;50.224298;49.665681;
5290500;4;65.144000;20117924;5375283;41655;661;41654;50.216909;50.224715;49.683481;
5300500;4;64.722000;20157603;5385353;41733;663;41732;50.216081;50.224798;49.626157;
5310500;4;65.649000;20197422;5395456;41811;664;41810;50.216768;50.225210;49.643936;
5320500;4;66.445000;20238262;5405818;41891;665;41890;50.217501;50.225633;49.664039;
5330500;4;64.930000;20278081;5415923;41970;666;41969;50.217022;50.224851;49.682901;
5340500;4;64.993000;20317900;5426026;42048;667;42047;50.217704;50.225266;49.700515;
5350500;4;65.236000;20357719;5436131;42126;669;42125;50.217209;50.225680;49.643648;
5360500;4;67.337000;20397538;5446234;42204;670;42203;50.217888;50.226086;49.661248;
5370500;4;67.309000;20438378;5456598;42285;671;42284;50.217460;50.225322;49.682317;
5380500;4;66.684000;20478197;5466701;42363;672;42362;50.218130;50.225728;49.699807;
5390500;4;66.479000;20518016;5476806;42441;674;42440;50.217638;50.226137;49.643365;
5400500;4;66.928000;20557835;5486911;42520;675;42519;50.217166;50.225365;49.662005;
5410500;4;66.611000;20598675;5497273;42600;676;42599;50.217880;50.225781;49.681748;
5420500;4;66.890000;20638494;5507376;42678;677;42677;50.218561;50.226188;49.699109;
5430500;4;66.863000;20678313;5517483;42757;679;42756;50.216928;50.225419;49.644249;
5440500;4;66.962000;20718132;5527586;42835;680;42834;50.217591;50.225820;49.661589;
5450500;4;67.575000;20757951;5537689;42913;681;42912;50.218258;50.226225;49.678872;
5460500;4;67.746000;20798791;5548053;42994;682;42993;50.217836;50.225468;49.699580;
5470500;4;67.750000;20838610;5558156;43072;683;43071;50.218500;50.225872;49.716757;
5480500;4;67.413000;20878429;5568261;43150;685;43149;50.218021;50.226275;49.661178;
5490500;4;68.508000;20918248;5578364;43228;686;43227;50.218677;50.226670;49.678336;
6000500;4;77.230000;22960257;6096486;47247;750;47246;50.216351;50.224834;49.657397;
7000500;4;90.865000;26964179;7112484;55121;875;55120;50.219453;50.228443;49.647267;
8000500;4;105.160000;30968101;8128482;62995;1000;62994;50.221779;50.231149;49.639671;
9000500;4;119.762000;34972023;9144480;70869;1125;70868;50.223591;50.233254;49.633765;
10000500;4;133.230000;38975945;10160478;78743;1250;78742;50.225044;50.234942;49.629041;
11000500;4;146.118000;42979867;11176476;86617;1375;86616;50.213698;50.227305;49.625324;
12000500;4;159.851000;46983789;12192474;94491;1500;94490;50.195223;50.208369;49.622420;
13000500;4;174.950000;50987711;13208470;102365;1624;102364;50.180078;50.192351;49.651013;
14000500;4;188.052000;54991633;14224468;110239;1749;110238;50.166649;50.178621;49.646685;
15000500;4;202.408000;58995555;15240466;118113;1874;118112;50.155001;50.166717;49.642936;
16000500;4;214.913000;62999477;16256466;125988;1999;125987;50.144426;50.155904;49.640046;
17000500;4;229.081000;67003399;17272462;133861;2124;133860;50.135825;50.147119;49.636757;
18000500;4;244.768000;71007321;18288460;141735;2249;141734;50.127835;50.138949;49.634185;
19000500;4;257.484000;75011243;19304458;149609;2374;149608;50.120685;50.131643;49.631884;
20000500;4;270.305000;79015165;20320456;157483;2499;157482;50.114248;50.125064;49.629810;
21000500;4;283.794000;83019087;21336454;165357;2624;165356;50.108453;50.119115;49.627937;
22000500;4;300.619000;87023009;22352452;173231;2749;173230;50.103518;50.113709;49.626228;
23000500;4;315.726000;91026931;23368450;181105;2874;181104;50.099006;50.108771;49.624674;
24000500;4;327.600000;95030853;24384450;188980;2999;188979;50.094615;50.103974;49.623509;
25000500;4;340.426000;99034775;25400446;196853;3124;196852;50.091066;50.100075;49.621938;
26000500;4;353.197000;103038697;26416442;204727;3248;204726;50.087799;50.096231;49.636246;
27000500;4;364.376000;107042619;27432440;212601;3373;212600;50.084538;50.092671;49.634550;
28000500;4;377.706000;111046541;28448438;220475;3498;220474;50.081519;50.089366;49.632976;
29000500;4;395.435000;115050463;29464436;228349;3623;228348;50.078699;50.086285;49.631510;
30000500;4;406.764000;119054385;30480434;236223;3748;236222;50.076068;50.083413;49.630142;
31000500;4;421.350000;123058307;31496434;244097;3874;244096;50.073408;50.080726;49.616048;
32000500;4;432.967000;127062229;32512432;251971;3999;251970;50.071110;50.078207;49.615249;
33000500;4;447.327000;131066151;33528430;259845;4124;259844;50.068952;50.075841;49.614499;
34000500;4;466.585000;135070073;34544430;267720;4249;267719;50.066732;50.073424;49.613976;
35000500;4;475.547000;139073995;35560426;275593;4374;275592;50.064997;50.071511;49.613123;
36000500;4;490.610000;143077917;36576424;283467;4499;283466;50.063185;50.069528;49.612494;
37000500;4;504.751000;147081839;37592422;291341;4624;291340;50.061470;50.067649;49.611900;
38000500;4;520.808000;151085761;38608420;299215;4749;299214;50.059846;50.065872;49.611336;
39000500;4;531.831000;155089683;39624416;307089;4873;307088;50.058469;50.064187;49.621142;
40000500;4;543.256000;159093605;40640414;314963;4998;314962;50.057004;50.062585;49.620375;
41000500;4;563.184000;163097527;41656412;322837;5123;322836;50.055611;50.061062;49.619646;
42000500;4;571.493000;167101449;42672410;330711;5248;330710;50.054281;50.059608;49.618952;
43000500;4;589.081000;171105371;43688408;338585;5373;338584;50.053018;50.058231;49.618043;
44000500;4;604.502000;175109293;44704406;346459;5498;346458;50.051802;50.056907;49.617064;
50000500;4;689.724000;199132804;50800396;393704;6248;393703;50.045446;50.049961;49.612119;
60000500;4;1342.538000;239172020;60960370;472444;7497;472443;50.037934;50.041647;49.612631;
70000500;5;1578.879000;282098709;71120354;551185;8749;551184;50.032404;50.035621;49.607950;
80000500;5;1830.242000;332137925;81280330;629924;9998;629923;50.028510;50.031261;49.610267;
90000500;5;2163.474000;382222400;91485567;709385;10526;663215;50.133739;50.108570;49.611535;
